,job_simp,seniority,Avg,Upper_salary,Lower_salary,Employer_provided,Glassdoor_estimate,Location,Rating,Size,Type of ownership,Industry,Sector,Revenue,Age,Python_yn,R_yn,spark,aws,excel,SQL,ML,NLP,Visualisation
917,analyst,na,8.0,10.0,6.0,0,1,Hyderabad,4.6,1 to 50 employees,Company - Public,IT Services,Information Technology,₹1 to ₹5 million (INR),14,0,0,0,0,1,0,1,0,0
918,analyst,na,6.0,8.0,4.0,0,0,Delhi NCR,2.9,10000+ employees,Company - Public,IT Services,Information Technology,₹5 to ₹10 billion (INR),77,0,0,0,0,0,0,0,0,0
919,analyst,na,6.0,8.0,4.0,0,1,Bengaluru,3.1,10000+ employees,Company - Public,Financial Transaction Processing,Finance,₹2 to ₹5 billion (INR),44,0,0,0,0,1,1,0,0,0
920,analyst,na,9.0,11.0,7.0,1,0,Bengaluru,2.2,1 to 50 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹1 to ₹5 million (INR),13,1,0,0,0,0,1,1,0,0
921,analyst,na,4.5,6.0,3.0,0,1,Mumbai,3.9,1 to 50 employees,Company - Private,IT Services,Information Technology,₹1 to ₹5 million (INR),14,0,0,0,0,1,0,0,0,0
922,analyst,na,8.0,10.0,6.0,0,1,Mumbai,3.2,1001 to 5000 employees,Company - Private,Legal,Accounting & Legal,₹500 million to ₹1 billion (INR),71,0,0,0,0,1,0,0,0,1
923,analyst,na,8.5,10.0,7.0,1,0,Mumbai,3.1,1001 to 5000 employees,Subsidiary or Business Segment,IT Services,Information Technology,₹100 to ₹500 million (INR),32,0,0,0,0,0,1,0,0,0
924,analyst,na,6.5,8.0,5.0,1,0,Pune,2.4,501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),35,0,0,0,0,1,1,0,0,1
925,analyst,na,12.0,14.0,10.0,1,0,Bengaluru,3.2,51 to 200 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,₹5 to ₹10 million (INR),14,0,0,0,0,1,1,0,0,1
926,analyst,na,4.0,5.0,3.0,0,1,Hyderabad,3.4,5001 to 10000 employees,Government,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),56,0,0,0,0,1,1,0,0,1
927,analyst,na,9.5,12.0,7.0,0,1,Delhi NCR,3.3,201 to 500 employees,Company - Private,Consulting,Business Services,₹25 to ₹50 million (INR),16,0,0,0,0,0,0,0,0,1
928,analyst,na,4.5,5.0,4.0,0,1,Pune,4.5,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),11,0,0,0,0,1,1,0,0,0
929,analyst,na,7.5,9.0,6.0,0,1,Chennai,3.5,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹100 to ₹500 million (INR),3,0,0,0,0,0,0,0,0,0
930,analyst,na,18.0,23.0,13.0,0,1,Bengaluru,4.5,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹25 to ₹50 million (INR),12,1,0,0,0,1,0,0,0,0
931,analyst,na,8.5,11.0,6.0,0,1,Delhi NCR,3.6,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹5 to ₹10 billion (INR),49,0,0,0,0,0,1,1,0,1
932,analyst,senior,9.0,12.0,6.0,1,0,Mumbai,4.5,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,0,1,0,0,0
933,analyst,na,9.0,12.0,6.0,0,1,Chennai,3.1,1001 to 5000 employees,Company - Private,Lending,Finance,₹10+ billion (INR),33,0,0,0,0,1,0,0,0,0
934,analyst,na,4.5,6.0,3.0,1,0,Hyderabad,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
935,analyst,na,8.0,10.0,6.0,0,1,Chennai,3.9,5001 to 10000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹500 million to ₹1 billion (INR),30,0,0,0,0,1,1,0,0,0
936,analyst,na,10.0,13.0,7.0,0,1,Mumbai,3.9,1 to 50 employees,Company - Private,Architectural & Engineering Services,Business Services,₹1 to ₹5 million (INR),26,0,0,0,0,0,0,0,0,0
937,analyst,na,8.0,11.0,5.0,1,0,Pune,5.0,1 to 50 employees,Company - Private,IT Services,Information Technology,Less than ₹1 million (INR),14,0,0,0,0,1,0,0,0,0
938,analyst,na,7.5,9.0,6.0,0,0,Chennai,4.3,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),39,0,0,0,0,0,0,0,0,0
939,analyst,senior,10.5,11.0,10.0,0,1,Mumbai,3.8,1001 to 5000 employees,Company - Public,News Outlet,Media,₹1 to ₹2 billion (INR),126,0,0,0,1,1,1,1,0,1
940,analyst,na,8.5,11.0,6.0,0,1,Mumbai,3.9,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),20,1,0,0,0,1,1,0,0,1
941,analyst,na,6.5,8.0,5.0,0,1,Bengaluru,1.0,1 to 50 employees,Company - Public,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,0,0,0,0,1
942,analyst,na,15.0,19.0,11.0,0,1,Bengaluru,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
943,analyst,senior,4.5,6.0,3.0,0,1,Kolkata,4.5,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,0,1,0,0,0
944,analyst,na,6.0,8.0,4.0,0,0,Chennai,3.4,1001 to 5000 employees,Company - Private,Brokerage Services,Finance,₹1 to ₹5 million (INR),6,0,0,0,0,1,1,0,0,0
945,analyst,na,13.0,14.0,12.0,1,0,Chennai,3.7,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹1 to ₹2 billion (INR),40,0,0,0,0,1,0,0,0,0
946,analyst,na,6.5,8.0,5.0,1,0,Pune,3.5,51 to 200 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),29,0,0,0,0,0,1,0,0,0
947,analyst,na,4.5,6.0,3.0,0,1,Delhi NCR,2.0,51 to 200 employees,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,₹5 to ₹10 million (INR),14,0,0,0,0,0,0,0,0,0
948,analyst,na,7.0,9.0,5.0,0,1,Mumbai,4.1,1 to 50 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,0,0,0,0
949,analyst,senior,8.5,11.0,6.0,1,0,Hyderabad,4.3,501 to 1000 employees,Company - Private,Real Estate,Real Estate,₹100 to ₹500 million (INR),11,0,0,0,1,1,0,0,0,0
950,analyst,senior,9.0,10.0,8.0,1,0,Pune,2.8,1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,₹100 to ₹500 million (INR),9,0,0,0,0,0,0,0,0,0
951,analyst,na,10.0,11.0,9.0,0,1,Hyderabad,3.9,1 to 50 employees,Nonprofit Organization,Banks & Credit Unions,Finance,₹100 to ₹500 million (INR),14,0,0,0,0,0,0,0,0,0
952,analyst,na,5.0,6.0,4.0,1,0,Hyderabad,3.4,10000+ employees,Company - Public,Insurance Carriers,Insurance,₹5 to ₹10 billion (INR),133,0,0,0,0,1,1,0,0,1
953,data engineer,senior,7.5,10.0,5.0,0,1,Hyderabad,3.6,201 to 500 employees,Company - Private,Financial Transaction Processing,Finance,₹50 to ₹100 million (INR),9,1,0,1,1,1,0,1,0,1
954,analyst,na,6.0,8.0,4.0,0,1,Hyderabad,4.0,201 to 500 employees,Company - Private,Federal Agencies,Government,₹50 to ₹100 million (INR),19,0,0,0,0,0,0,0,0,0
955,analyst,na,11.0,14.0,8.0,0,1,Bengaluru,4.1,51 to 200 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),6,0,0,0,0,1,1,0,0,1
956,analyst,na,6.5,8.0,5.0,0,1,Delhi NCR,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
957,analyst,senior,10.0,13.0,7.0,1,0,Mumbai,3.4,1 to 50 employees,Company - Private,General Repair & Maintenance,"Construction, Repair & Maintenance",₹1 to ₹5 million (INR),14,1,0,0,0,1,1,0,0,0
958,analyst,na,8.0,10.0,6.0,0,1,Bengaluru,3.9,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),20,0,0,0,0,0,0,0,0,0
959,analyst,senior,8.5,11.0,6.0,0,1,Pune,3.8,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),14,0,0,0,1,0,1,0,0,0
960,analyst,na,12.0,15.0,9.0,0,1,Mumbai,3.2,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),238,0,0,0,0,0,0,1,0,0
961,analyst,na,10.5,12.0,9.0,0,1,Delhi NCR,3.0,10000+ employees,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,₹10+ billion (INR),92,0,0,0,0,1,1,0,0,1
962,analyst,na,8.0,10.0,6.0,0,1,Mumbai,3.9,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),223,1,0,0,0,1,0,0,0,0
963,analyst,jr,6.5,8.0,5.0,0,0,Bengaluru,4.0,1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,₹1 to ₹5 million (INR),14,0,0,0,0,1,1,1,0,1
964,analyst,na,12.0,15.0,9.0,0,1,Hyderabad,4.7,51 to 200 employees,Company - Private,Publishing,Media,Less than ₹1 million (INR),14,0,0,0,0,0,1,0,0,0
965,analyst,senior,8.0,10.0,6.0,0,1,Hyderabad,2.9,5001 to 10000 employees,Company - Public,Lending,Finance,₹5 to ₹10 billion (INR),30,1,1,0,0,0,0,1,0,1
966,analyst,na,7.5,8.0,7.0,0,1,Delhi NCR,3.8,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),27,0,0,0,0,1,1,0,0,1
967,analyst,na,10.5,12.0,9.0,0,0,Delhi NCR,3.1,201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹25 to ₹50 million (INR),38,1,1,0,0,0,1,1,0,0
968,analyst,na,10.0,11.0,9.0,0,1,Hyderabad,3.9,1 to 50 employees,Nonprofit Organization,Banks & Credit Unions,Finance,₹100 to ₹500 million (INR),14,0,0,0,0,0,0,0,0,0
969,analyst,na,5.5,7.0,4.0,1,0,Bengaluru,4.2,1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 million (INR),10,0,1,0,0,1,1,1,0,0
970,analyst,na,8.5,11.0,6.0,1,0,Hyderabad,4.0,1 to 50 employees,Other Organization,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,0,0,0,0,0
971,analyst,na,4.5,6.0,3.0,1,0,Kolkata,3.5,10000+ employees,Company - Public,"Department, Clothing, & Shoe Stores",Retail,₹2 to ₹5 billion (INR),130,1,0,0,0,1,1,0,0,1
972,analyst,na,7.0,9.0,5.0,1,0,Chennai,4.8,1 to 50 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),11,1,1,0,0,1,1,0,0,1
973,data scientist,na,4.5,5.0,4.0,1,0,Hyderabad,3.5,1 to 50 employees,Company - Private,Membership Organizations,Business Services,₹5 to ₹10 million (INR),15,0,0,0,0,1,0,1,0,0
974,analyst,na,9.0,12.0,6.0,1,0,Pune,4.5,201 to 500 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),18,0,0,0,0,1,1,0,0,0
975,analyst,na,10.0,11.0,9.0,1,0,Hyderabad,3.9,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),20,0,0,0,0,0,1,0,0,0
976,analyst,na,7.0,9.0,5.0,1,0,Mumbai,3.0,201 to 500 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹50 to ₹100 million (INR),38,0,0,0,0,1,0,0,0,1
977,analyst,na,9.5,12.0,7.0,1,0,Bengaluru,3.9,1001 to 5000 employees,Company - Public,Internet,Information Technology,₹5 to ₹10 billion (INR),25,0,0,0,0,0,0,0,0,0
978,analyst,na,4.5,6.0,3.0,1,0,Hyderabad,3.8,10000+ employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,₹10+ billion (INR),55,0,0,0,1,0,0,0,0,0
979,analyst,na,6.0,8.0,4.0,0,1,Bengaluru,4.7,1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹1 to ₹2 billion (INR),35,0,0,0,0,0,0,0,0,0
980,analyst,na,12.0,15.0,9.0,0,1,Mumbai,4.5,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,0,1,0,0,0
981,analyst,na,5.0,6.0,4.0,0,1,Hyderabad,2.8,5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,₹500 million to ₹1 billion (INR),24,0,0,0,0,1,0,0,0,0
982,analyst,na,8.0,10.0,6.0,0,1,Kolkata,3.7,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹1 to ₹2 billion (INR),130,0,0,0,0,1,1,0,0,0
983,analyst,na,5.5,7.0,4.0,0,0,Bengaluru,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
984,analyst,na,8.0,10.0,6.0,0,0,Chennai,3.7,10000+ employees,Subsidiary or Business Segment,IT Services,Information Technology,₹10+ billion (INR),54,0,0,0,0,0,1,0,0,0
985,analyst,na,6.0,8.0,4.0,1,0,Hyderabad,4.0,1001 to 5000 employees,Nonprofit Organization,Consulting,Business Services,₹100 to ₹500 million (INR),61,1,1,0,1,1,1,1,0,0
986,analyst,na,9.0,12.0,6.0,1,0,Pune,2.9,10000+ employees,Company - Public,Gas Stations,Retail,₹2 to ₹5 billion (INR),71,1,0,0,1,0,1,0,0,1
987,analyst,na,4.5,6.0,3.0,1,0,Kolkata,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
988,analyst,na,8.0,10.0,6.0,0,1,Chennai,4.1,10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,₹1 to ₹2 billion (INR),56,0,0,0,0,0,0,0,0,1
989,analyst,senior,12.0,14.0,10.0,1,0,Bengaluru,3.9,1 to 50 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,0,1,0,0
990,analyst,na,15.0,16.0,14.0,0,1,Bengaluru,3.7,10000+ employees,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,₹10+ billion (INR),19,0,0,0,0,1,1,0,0,0
991,analyst,na,7.5,8.0,7.0,0,1,Delhi NCR,3.9,51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 million (INR),9,1,0,0,0,0,1,0,0,1
992,analyst,na,12.0,15.0,9.0,1,0,Mumbai,3.1,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹25 to ₹50 million (INR),26,1,0,0,0,1,1,0,0,1
993,analyst,na,7.5,9.0,6.0,0,1,Hyderabad,2.8,201 to 500 employees,Company - Private,Investment Banking & Asset Management,Finance,₹10 to ₹25 million (INR),17,0,0,0,0,1,0,0,0,0
994,analyst,na,10.5,11.0,10.0,0,1,Mumbai,3.9,1 to 50 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,0,1,0,0
995,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,3.4,5001 to 10000 employees,Company - Private,Advertising & Marketing,Business Services,₹500 million to ₹1 billion (INR),75,1,0,0,0,1,1,0,0,0
996,analyst,na,7.5,8.0,7.0,0,1,Pune,5.0,501 to 1000 employees,Company - Private,Consulting,Business Services,₹100 to ₹500 million (INR),23,0,0,0,0,0,1,0,0,0
997,analyst,na,4.5,6.0,3.0,0,1,Hyderabad,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,1,0,0,1
998,analyst,na,7.5,9.0,6.0,0,1,Bengaluru,3.7,5001 to 10000 employees,Government,Federal Agencies,Government,₹100 to ₹500 million (INR),14,0,0,0,0,0,0,0,0,0
999,analyst,na,4.5,6.0,3.0,0,0,Kolkata,3.7,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹1 to ₹2 billion (INR),130,0,0,0,0,1,1,0,0,0
1000,analyst,na,10.0,11.0,9.0,0,1,Hyderabad,3.3,201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,₹50 to ₹100 million (INR),27,1,0,0,1,0,1,0,0,0
1001,analyst,na,4.0,5.0,3.0,0,1,Hyderabad,3.7,201 to 500 employees,Company - Private,Oil & Gas Services,"Oil, Gas, Energy & Utilities",₹100 to ₹500 million (INR),14,0,0,0,0,1,0,0,0,0
1002,analyst,senior,9.5,10.0,9.0,0,1,Pune,3.9,51 to 200 employees,Nonprofit Organization,Social Assistance,Non-Profit,₹100 to ₹500 million (INR),31,0,0,0,0,1,0,0,0,0
1003,analyst,senior,7.5,10.0,5.0,1,0,Hyderabad,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),23,0,0,0,0,0,1,0,0,0
1004,analyst,na,7.5,9.0,6.0,0,0,Bengaluru,3.4,1001 to 5000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),10,0,1,0,0,1,1,0,0,0
1005,analyst,senior,9.5,10.0,9.0,0,1,Pune,3.4,5001 to 10000 employees,Company - Public,Consumer Products Manufacturing,Manufacturing,₹2 to ₹5 billion (INR),78,1,1,0,1,1,1,0,0,0
1006,analyst,na,8.5,11.0,6.0,1,0,Hyderabad,3.2,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),15,0,0,1,1,1,0,0,0,0
1007,analyst,na,18.0,23.0,13.0,0,1,Bengaluru,4.1,1001 to 5000 employees,Company - Private,IT Services,Information Technology,₹5 to ₹10 million (INR),14,0,0,0,0,0,0,0,0,0
1008,analyst,senior,8.5,11.0,6.0,0,1,Pune,3.1,5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,₹5 to ₹10 billion (INR),39,0,0,0,0,1,0,1,0,1
1009,analyst,na,7.0,9.0,5.0,1,0,Delhi NCR,3.5,10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),74,0,0,0,0,1,1,0,0,0
1010,analyst,jr,6.5,8.0,5.0,0,1,Pune,3.2,201 to 500 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),17,0,0,0,0,0,1,1,0,0
1011,data scientist,na,4.5,6.0,3.0,0,1,Hyderabad,4.0,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),153,1,1,1,0,1,1,1,0,0
1012,analyst,na,16.5,21.0,12.0,1,0,Bengaluru,4.2,201 to 500 employees,Company - Private,Lending,Finance,₹100 to ₹500 million (INR),10,1,0,0,1,0,1,0,0,1
1013,analyst,na,7.0,9.0,5.0,1,0,Mumbai,3.1,1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹500 million to ₹1 billion (INR),76,0,0,0,0,1,0,0,0,0
1014,analyst,na,18.0,23.0,13.0,0,1,Bengaluru,3.9,1 to 50 employees,Company - Private,Consulting,Business Services,₹1 to ₹5 million (INR),14,0,0,0,0,0,1,0,0,1
1015,analyst,senior,8.0,10.0,6.0,1,0,Bengaluru,4.4,51 to 200 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),27,0,0,0,0,1,1,1,0,1
1016,data scientist,senior,6.0,8.0,4.0,0,1,Hyderabad,2.9,10000+ employees,Company - Private,Pet & Pet Supplies Stores,Retail,₹2 to ₹5 billion (INR),57,1,0,0,0,0,1,1,0,0
1017,analyst,na,6.5,8.0,5.0,1,0,Pune,3.9,1 to 50 employees,Unknown,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,1,1,0,0,0,0
1018,analyst,na,6.0,8.0,4.0,0,1,Mumbai,4.0,1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than ₹1 million (INR),14,1,0,0,0,0,1,1,0,1
1019,analyst,na,10.5,11.0,10.0,1,0,Chennai,3.0,51 to 200 employees,Company - Public,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,1,0,0,0
1020,analyst,na,7.0,9.0,5.0,0,1,Chennai,3.0,201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,₹25 to ₹50 million (INR),37,0,0,0,0,1,0,0,0,1
1021,analyst,na,6.0,8.0,4.0,1,0,Bengaluru,3.9,5001 to 10000 employees,Company - Private,Investment Banking & Asset Management,Finance,₹1 to ₹2 billion (INR),91,0,0,0,1,0,0,0,0,0
1022,analyst,na,4.5,6.0,3.0,1,0,Hyderabad,4.9,51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 million (INR),7,1,0,0,1,0,1,1,1,0
1023,analyst,senior,4.5,6.0,3.0,0,1,Mumbai,3.2,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),238,0,0,0,0,0,0,0,0,0
1024,analyst,na,6.5,8.0,5.0,1,0,Delhi NCR,4.9,201 to 500 employees,Company - Private,Architectural & Engineering Services,Business Services,₹10 to ₹25 million (INR),22,0,0,0,0,1,0,0,0,0
1025,analyst,na,6.5,8.0,5.0,0,1,Bengaluru,3.9,501 to 1000 employees,Company - Private,Video Games,Media,₹100 to ₹500 million (INR),12,0,0,0,0,0,0,0,0,0
1026,analyst,na,6.0,8.0,4.0,1,0,Bengaluru,3.9,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹2 to ₹5 billion (INR),120,0,0,0,0,1,1,0,0,1
1027,analyst,na,7.0,9.0,5.0,0,0,Pune,4.2,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹10 to ₹25 million (INR),19,1,0,0,0,1,1,0,0,0
1028,analyst,na,6.5,8.0,5.0,0,1,Pune,4.6,1 to 50 employees,Company - Private,Publishing,Media,₹1 to ₹5 million (INR),14,0,0,0,0,1,1,0,0,1
1029,analyst,na,8.5,11.0,6.0,0,1,Hyderabad,3.2,1001 to 5000 employees,Company - Private,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),26,0,0,0,0,1,1,0,0,0
1030,analyst,na,12.0,14.0,10.0,0,1,Bengaluru,4.0,1001 to 5000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 million (INR),10,0,0,0,1,1,0,0,0,1
1031,analyst,na,8.0,10.0,6.0,0,0,Chennai,3.4,201 to 500 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),42,0,0,1,0,0,1,0,0,0
1032,analyst,na,16.5,21.0,12.0,0,1,Bengaluru,4.1,10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,₹50 to ₹100 million (INR),115,0,0,0,0,1,1,0,0,0
1033,analyst,na,6.0,8.0,4.0,0,1,Delhi NCR,3.6,1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,₹500 million to ₹1 billion (INR),105,1,0,0,0,0,0,1,0,0
1034,analyst,na,7.0,9.0,5.0,0,0,Mumbai,4.0,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),18,0,0,0,0,0,1,0,0,0
1035,analyst,na,8.5,11.0,6.0,1,0,Pune,3.2,1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,₹50 to ₹100 million (INR),83,1,0,0,0,0,0,1,0,1
1036,analyst,na,8.5,11.0,6.0,1,0,Mumbai,3.5,10000+ employees,Company - Public,TV Broadcast & Cable Networks,Media,₹5 to ₹10 billion (INR),37,1,0,0,1,0,1,1,0,1
1037,analyst,na,13.5,15.0,12.0,0,1,Pune,4.3,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹50 to ₹100 million (INR),27,0,0,0,0,0,0,0,0,0
1038,analyst,na,9.5,12.0,7.0,0,1,Bengaluru,3.9,1 to 50 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,1,1,1,0,0,1
1039,analyst,senior,7.0,9.0,5.0,0,0,Pune,2.9,10000+ employees,Company - Public,Health Care Services & Hospitals,Health Care,₹10+ billion (INR),59,0,0,0,1,1,1,0,0,0
1040,analyst,senior,7.5,9.0,6.0,1,0,Hyderabad,3.4,5001 to 10000 employees,Government,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),56,1,0,0,0,0,1,0,0,1
1041,analyst,na,4.5,6.0,3.0,1,0,Kolkata,3.9,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),223,0,0,1,0,0,0,1,0,0
1042,analyst,na,8.735294117647058,10.647058823529411,6.823529411764706,0,0,Pune,3.9,1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,0,0,0,0
1043,analyst,na,11.0,14.0,8.0,1,0,Pune,2.8,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹50 to ₹100 million (INR),18,0,0,0,0,1,0,0,0,0
1044,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,5.0,51 to 200 employees,Company - Public,IT Services,Information Technology,₹100 to ₹500 million (INR),14,0,0,0,0,1,1,0,0,0
1045,analyst,na,4.5,5.0,4.0,0,1,Pune,3.2,1 to 50 employees,Company - Private,Consulting,Business Services,₹100 to ₹500 million (INR),14,0,0,0,0,1,1,0,0,0
1046,analyst,senior,5.5,7.0,4.0,1,0,Bengaluru,2.9,1001 to 5000 employees,Subsidiary or Business Segment,Financial Transaction Processing,Finance,₹2 to ₹5 billion (INR),25,0,0,0,0,1,1,0,0,1
1047,analyst,senior,8.5,11.0,6.0,0,1,Hyderabad,3.7,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),210,0,0,0,0,1,1,0,0,1
1048,analyst,senior,7.0,9.0,5.0,0,1,Pune,2.3,1001 to 5000 employees,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹100 to ₹500 million (INR),19,0,1,0,0,1,1,0,0,1
1049,analyst,na,13.0,14.0,12.0,1,0,Mumbai,4.4,1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 million (INR),14,1,0,0,0,1,1,0,0,1
1050,analyst,na,8.5,11.0,6.0,0,1,Mumbai,3.0,1 to 50 employees,Company - Private,IT Services,Information Technology,₹1 to ₹5 million (INR),14,0,0,0,0,1,1,0,0,0
1051,analyst,senior,7.0,9.0,5.0,0,1,Mumbai,3.6,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),160,1,0,0,0,0,1,1,0,1
1052,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,4.2,201 to 500 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),14,0,0,0,0,1,1,0,0,0
1053,analyst,na,4.0,5.0,3.0,1,0,Hyderabad,3.6,10000+ employees,Company - Public,Financial Transaction Processing,Finance,₹10+ billion (INR),54,0,0,0,0,1,0,0,0,0
1054,analyst,na,12.5,16.0,9.0,0,1,Mumbai,5.0,1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than ₹1 million (INR),14,0,0,0,0,1,1,0,0,0
